ReadGroup	LENGTH_ESTIMATE
QG3839	16.221927108855233
QG2896	11.272982983330168
NIC925	13.606168740277134
NIC58	19.009281295909364
NIC952	14.375590593674938
QG2733	15.166914626918427
QG3824	12.819328617868196
NIC1181	16.79310836593324
NIC1653	11.61005235741198
NIC1411	13.699985951584633
NIC964	12.849853703164937
NIC947	15.359550334695037
NIC192	15.70567375950046
NIC1391	10.114926781253232
QG3834	11.707491189008923
QG3846	11.346450137773173
NIC1928	16.04498508899955
NIC1878	12.214345571422047
JU1632	12.335583622063906
NIC1144	11.64325054339855
QG2897	11.997738186491498
NIC939	9.975753087273173
NIC1647	13.25211224245674
NIC1915	17.77241173800977
NIC987	16.463454690539336
ECA796	11.368438546673369
NIC1559	11.047580234839542
NIC1163	12.103541236375966
NIC1395	18.20493667543478
ECA799	13.091122597685509
NIC999	18.102237871512692
NIC1679	11.781303259669968
QG3860	9.164596371492255
NIC951	15.397836034897729
NIC960	12.508214189194064
NIC247	22.7937020402692
NIC380	14.513384622782828
ECA802	9.012660777444633
QG3818	8.006031417993707
NIC1132	13.800270341980424
NIC1917	12.983163821438277
NIC461	15.06594040408655
QG2748	15.101811690762947
ECA1449	13.041799578505463
NIC389	19.04213456567789
NIC384	16.079562939858285
QG3869	13.735598551097498
NIC1122	12.725770093724227
NIC898	11.478553049283363
NIC387	17.54649161519208
NIC1848	13.800184112925914
NIC585	11.018865959687522
NIC1879	11.842612117426984
JU1848	13.46121769964487
QG2770	22.292625004508288
ECA1599	8.098882863890687
QG2755	15.979451007571514
NIC1541	9.11225533540434
NIC1425	14.141651168787766
NIC773	10.130448011065134
JU1373	14.729043488113758
ECA1303	13.05801064075345
NIC1275	14.557275211528706
QG3535	12.098367493105332
NIC551	13.015844633097782
NIC923	17.770773385974067
QG3010	10.548227780168839
QG2720	15.263577397024774
QG3873	16.84424219525801
QG3856	21.900455264594218
NIC959	14.20287379749027
ECA789	19.035494928480578
QG3791	8.691198862229234
JU2752	14.449575122445006
NIC1172	12.487260528947996
NIC1415	14.568743675778613
JU1819	20.231405685487655
JU1800	13.803547046051827
NIC1837	15.805182088405656
NIC1153	12.617207714095423
NIC1290	12.045767769853883
NIC955	10.500111967751941
NIC1187	20.14905693843006
NIC1594	8.556267637731095
NIC1583	10.311615254591839
BRC20391	17.683940728081925
QG3836	11.608845150648833
NIC958	13.901589481030344
QG801	12.138377774398236
NIC586	12.814672248924625
QG3853	10.906078356387699
NIC417	15.880632511102403
NIC473	11.580303333605835
QG3844	15.02489537413952
QG834	12.108111376265025
NIC300	18.290734584672794
NIC915	14.493638169299906
NIC492	14.144410498532103
NIC124	12.304196246222059
QG820	11.253064071738228
NIC1368	13.512437758024147
NIC85	14.759568573410501
NIC1913	13.111903799822555
NIC592	12.029298020442365
ECA804	9.001106084140217
NIC1557	9.636872903046639
QG3548	12.31825158210728
NIC1962	16.155358278773075
NIC571	14.574865938648863
ECA1585	7.77892133422377
ECA1481	11.189513258563936
NIC1916	16.67161162812785
NIC568	16.082580956766154
NIC1148	15.111900490140682
NIC1383	15.130267278751436
NIC1592	6.7221928941022036
NIC1028	10.079745327012919
NIC1950	16.581329808055283
NIC1404	13.643161004662169
QG2904	14.287636958074158
NIC1033	14.247799134890275
NIC1180	18.535021496101237
NIC961	10.153816084837498
NIC1168	12.318337811161792
NIC747	13.810272912303649
NIC1851	15.315487287840137
NIC936	20.967284436680846
NIC598	13.51157546747904
NIC1341	14.333855731291822
NIC1855	16.303586023476743
NIC1918	14.459405234659211
QG3546	15.597283837980676
NIC391	11.973076676901476
NIC322	16.58262324387294
NIC1193	12.483897595822084
NIC378	14.982470679320322
NIC933	11.530549169153236
NIC454	15.486824419152637
QG3789	11.287555693542453
QG3795	10.894609892137794
NIC57	9.158387879567494
JU1633	14.797078212122598
NIC1392	11.850286503278426
NIC1370	11.304025442953971
QG3786	11.177010045659905
NIC403	12.931771304949978
JU2751	14.341443888088754
NIC1175	17.6935121531326
NIC1164	14.826654777819723
NIC1015	10.722927844607252
NIC413	11.358349747295632
JU1976	14.014204626221145
NIC1192	15.62660171651427
QG3811	10.3267915681857
NIC350	19.077574707081734
NIC324	21.999187532008822
QG3797	10.46044660267708
NIC989	12.252200126352186
NIC1862	11.464239026234608
NIC1254	13.29126023320454
NIC1169	13.29307104334926
ECA805	6.170878811183432
NIC1338	13.88744791609061
NIC1475	17.071628212002377
NIC1150	13.180542127212966
ECA790	15.712399625752285
NIC312	18.122415470268166
NIC1155	12.40758488258023
QG3852	15.671613282968785
NIC540	12.505023714177172
NIC894	9.278332494391694
NIC468	15.912451032216804
NIC311	15.982296566370364
NIC94	19.748954125501022
NIC450	19.245893821486366
QG3024	12.06482439090072
QG3785	15.867180778598755
QG836	12.340757365334541
NIC359	20.23537222199514
