ReadGroup	LENGTH_ESTIMATE
NIC1669	2.700078487704005
NIC368	5.04818724685983
MY2281	2.1687179350774985
NIC146	3.4701767875498017
BRC20230	2.915476933893723
JU2872	2.6207643178554916
NIC1274	6.232752325924118
QG2882	6.073871236268768
ECA2622	2.637581437033693
TWN1907	4.195069832654486
QG2648	10.752661336722362
JU2773	5.796610696621111
JU349	4.140703933082433
NIC1056	1.6967289641244752
NIC1303	4.409913461862519
ECA1659	6.176222640123491
ECA1655	11.965306319693068
JU1829	3.5434187937654236
JU796	4.68815417817782
NIC1218	2.8195552423934225
NIC323	3.813996871100334
NIC827	3.081854217434959
QG764	8.498316647471393
ECA1411	6.885217096386319
ECA1160	4.310786161134701
BRC20531	2.3976415863540845
JU3420	2.1809670611064895
JU797	2.7173148019350357
JU516	6.7685205912384605
QG982	5.057982848903145
NIC340	3.805261585955352
NIC182	5.813242876805417
NIC1602	3.7930124599263606
BRC20522	3.554952822351353
QG734	3.7726938291304104
QG2718	11.176479864398821
QG3928	3.951135299706741
NIC149	5.654743994404118
NIC1061	5.448179467489459
QG3827	1.5240637547908036
QG2664	6.426753330520164
JU3321	6.36973047406915
JU2056	2.3802141684960283
ECA2618	2.6176511781249228
QG1154	1.9734531806898359
QG752	3.691598080307373
XZ1731	3.966146181377901
NIC1090	4.966228449398615
ECA2638	1.7626597154481076
NIC173	5.631959510356231
ECA1643	3.985934653724685
QG3864	2.266002010499494
NIC509	5.564401295886321
NIC123	5.536580306571356
JU2252	3.7445461142595637
BRC20088	5.98588342760657
QG4072	4.2661603819077945
QG572	3.206422959089623
QG755	10.141992778880471
ECA162	3.4356055249576625
JU2588	3.8975892963409566
BRC20086	0.7652652274720027
ECA2628	4.183202913879545
QG797	3.1055079147541522
NIC86	3.4414619264310096
NIC1442	2.411777090120806
ECA2457	2.291955115976118
JU4041	2.7427809013944024
ED3092	3.2911188536604867
QG1101	3.068828347631608
JU846	3.8482783959353712
ECA1569	2.5232028339426535
NIC1053	2.665852444567137
QG980	1.4753569884319426
XZ1208	4.308344966415285
NIC1186	3.5255845101207983
NIC758	3.3922250016229825
ED3097	4.398699994199341
QG735	11.887816881250988
QG3925	5.874063147264414
JU1802	3.1658411791958905
QG2819	6.681475971445128
ECA1174	3.4196083019857295
NIC109	3.3423284610700623
ECA1176	3.731668195651329
QG879	5.553748809837959
ECA357	2.5820504218001004
JU1999	5.757385136015944
QG1125	8.495604208894266
QG2728	3.2644383214745423
ECA1653	12.743467959672696
JU1343	5.957526115209309
QG1124	6.4139308936100985
JU3199	4.688733653692025
NIC1158	6.851681492159994
JU1529	4.847620907980505
NIC29	3.903747764837666
NIC303	4.272022948014271
QG2671	3.012286332564721
BRC20333	2.343916808627534
ECA1143	4.529328570220638
QG4061	2.307348204901327
NIC1660	3.2867851165702096
JU2225	5.09538367810188
ECA1547	2.758093850088924
BRC20224	1.9551997019923812
JU2223	4.69584764032386
QG884	8.627835589529319
JU1042	5.491751094451164
QG3039	4.7406398646452725
ECA1595	4.255131853238511
QG798	11.193679190831073
BRC20098	3.6706136691334
JU3204	2.7981639654328796
QG833	3.7857012050343712
JU2579	4.449317796828452
MY683	5.849669693969639
NIC19	2.362145628792469
QG2660	5.644134660787664
QG724	1.9873790869301429
JU2184	5.471457122187733
JU1339	5.502705647522888
QG2910	2.7485633272701917
QG725	1.2806717095584847
QG2742	9.230551770633717
MY771	3.0379065478523337
BRC20341	3.7720650365511665
QG3876	1.4432084266598302
ECA2661	3.8980146560269153
ECA1565	1.7554470946861953
NIC865	1.7225587769385022
VX0034	4.703726041463794
ECA569	3.318508318656363
JU381	7.111397485920127
BRC20308	4.8988675031888596
ECA1158	1.0182617711206114
JU2472	2.946182971513453
ECA188	2.1108443592545663
ECA2297	2.418071180546372
ECA2083	9.110957887914834
QG973	5.210982878552628
NIC80	3.3058954792727118
JU4097	4.979229660669446
QG883	10.890071009186482
JU2836	4.074119730647038
QG4058	2.678113899862387
JU795	5.485056302872159
EG6179	2.882403677152135
QG2902	7.853187790433702
QG571	2.2777148134461886
QG4099	4.021461434451949
JU350	5.3464198684152
NIC810	4.96717163826748
NIC1100	2.6892040748629684
JU1049	5.406013376881358
QG570	3.42301734410653
MY2748	2.3071694305405615
NIC1407	9.802259847095023
ECA2277	7.6030886243561175
NIC292	5.041023943162957
JU441	6.183373614554105
QG2682	6.278493903747527
QG2883	6.303892192242465
QG765	4.367593255426171
NIC1635	2.7165257288944167
QG4120	1.9711969249643144
ECA2616	11.54037815805324
QG825	5.91102628751093
JU2185	4.4532569973984195
BRC20346	3.825444594822446
QG2884	6.360483524374391
UH1	4.0116966555742835
BRC20370	6.742875717418328
QG3018	3.6244960486890716
EG4207	1.5536539938140328
EG5613	3.1191009308054483
ECA1179	3.6255625302205337
NIC1598	3.2926168595110377
JU2824	7.354900494548784
ECA1511	2.9590423962222987
QG1132	3.0011776636647505
NIC64	6.972816533161338
NIC1143	2.147135554489931
NIC1288	8.058778305313846
QG988	4.858489156188412
ECA1164	3.3555639283998278
NIC71	3.74236999876473
ECA1457	2.123993521720514
ED3101	4.2286116015139426
JU1348	1.140555763150365
ECA1621	3.985496964772466
ECA1617	2.1032372019723446
NIC36	4.765643616619902
NIC1413	3.9724710949691158
NIC174	4.667453340127818
QG2923	4.262985595845927
QG3851	1.849618030377622
QG4029	2.1208988758893343
QG868	4.917792926897467
QG941	12.062091059831547
JU2233	3.9531079823082904
BRC20085	3.105076390435064
GXW0025	3.9055293438121894
QG2691	10.323417931891644
ECA1165	2.844398713906675
JU2054	2.964978937926334
QG2618	4.600536247503412
JU1259	5.285445482127959
JU2214	3.3132437219634805
QG547	6.892614656142127
ECA1443	2.0865988571549083
QG1129	4.555546754921845
XZ1204	3.6409432898794827
NIC1124	5.21440424993969
QG3874	1.73760664640844
QG3920	6.150454473640762
ECA1637	5.285426988228569
ECA1651	13.453941927886685
JU2533	2.551079304955787
NIC1593	6.1268131055878285
ECA1555	3.535632862122436
ECA1152	3.472741274931815
QG782	2.4766660184454956
QG4131	2.9837749043392137
QG951	3.9372772044308624
JU2218	4.670356882331973
NIC167	5.705996754245602
JU1775	5.07469516931814
ED3082	3.6414426251629997
QG588	4.387116648548372
JU1038	6.658913414189916
JU2206	6.294830181541601
JU2591	4.570113783007655
QX1804	3.6703917423407253
NIC116	4.306372283813737
JU837	3.907082831360909
NIC893	4.769786250083153
JU3168	3.926273334294099
JU1474	4.222225041591429
NIC812	4.7947160264602235
NIC981	3.384845935766565
NIC821	4.702949297689434
NIC818	2.961939773793323
NIC1535	2.808329445463985
JU1048	5.604132356408136
BRC20533	2.322685812128367
NIC369	5.393801238651146
JU1998	5.964251729953964
TWN1772	3.3509342889193183
JU2057	3.396965604499829
QG4116	2.4387658539632433
NIC1424	3.902983350329566
JU3276	8.100266286277664
NIC850	5.892852949044165
NIC574	2.3587180927722784
QG2966	7.066395664072299
QG738	3.1235887837239713
ECA2623	5.136224372587066
ECA181	7.297692699103874
QG794	6.485872162235324
ECA2373	6.769198700882742
NIC532	2.5170073776471646
QG2889	2.210236739206967
QG926	6.211669280620068
GXW0026	5.516539084266248
NIC809	5.502742635321667
QG1106	4.776481041662159
JU2182	4.0025668339089915
QG2623	2.721648539025313
QG4206	2.2310731991858237
QG780	2.562983211529507
BRC20545	3.272643448170358
NIC332	2.917714695719855
QG819	4.261783492385608
NIC792	3.865773624757855
NIC883	2.904343606461233
JU354	6.795521684347157
NIC1066	5.861049606727323
ECA1559	2.0130917717147034
NIC826	1.7250246301904382
BRC20408	2.129313600111565
NIC1667	1.7257397276334994
ECA288	3.5757646237976908
QG3015	6.2536504322342745
ECA2630	1.6560732086331844
JU2227	3.3519576180188717
BRC20312	4.538347428489593
ECA1543	4.423845532735956
QG2925	5.021056696455407
ECA179	6.409122479768823
QG3924	5.3974260429314915
JU2045	1.4920199917818986
BRC20229	1.8423869157163204
NIC1491	2.638968479487907
QG3046	2.591852188476545
QG873	11.227831258370383
JU1637	1.4804243168646707
JU1788	6.339153893745147
NIC6	4.153655827288225
QG882	13.028150717608678
QG3840	3.179224597720772
JU4049	2.1954046318965736
QG788	3.196615027780049
NIC1692	1.8479474147994357
JU3278	4.259601212257644
NIC175	5.572372166523204
ECA1773	1.4484175416545444
BRC20501	5.891848113844
ED3093	4.18223506647816
JU1912	2.072931865506054
ECA1619	3.4290771784731624
JU1469	6.193298673893147
NIC1630	2.031320591879638
NIC77	4.163950764615057
JU2863	5.807700871621692
JU439	4.1825063103358735
QG1127	7.207319177420429
BRC20519	3.89514193698841
QG733	2.9281575842418026
JU2222	4.588336438539461
QG2639	3.180254091453455
JU3237	3.0947074775106738
NIC1607	3.6836025511379713
ECA1167	1.803481916033904
JU2228	2.789027979134458
JU2470	3.4498458274875916
QG766	11.042090862168322
JU1789	5.609976428615224
BRC20390	3.1958382840056894
JU4084	3.052085204050964
ECA1607	4.415739040170218
QG756	7.867551385626227
EG5614	3.4833074561163597
QG3019	4.333447352519991
JU1913	2.27921281929674
QG2641	4.6764043874323455
QG106	4.063060378812105
QG2777	3.2796033189739466
QG111	3.930305004361014
NIC399	4.625613975075599
ED3088	3.678319460545699
ECA1571	2.456674113205427
ECA2505	1.2854862880328892
QG573	3.5438071656526033
ECA2621	5.650958909662396
QG1131	4.127117081664267
JU757	4.519169254822663
QG4073	5.952236859983906
JU1814	4.065026896780525
NIC877	2.107176402542312
ECA1175	4.418661076273761
MY801	4.080574101533979
JU2032	5.749383442213412
NIC1295	4.95106961653234
QG3527	6.523599716989941
